draw_date,n1,n2,n3,n4,n5,n6,special_no
2019/09/28,1,4,21,26,33,40,
2019/09/28,1,9,17,20,21,33,
2019/09/28,1,2,7,29,40,44,
2019/09/29,8,10,23,37,39,46,
2019/09/29,2,4,5,14,34,47,
2019/09/29,1,7,8,31,37,39,
2019/09/30,17,19,26,29,32,47,
2019/09/30,2,7,38,42,44,47,
2019/09/30,5,11,14,25,43,46,
2019/10/01,8,9,35,37,40,43,
2019/10/01,10,15,16,22,26,40,
2019/10/01,7,10,31,38,39,40,
2019/10/02,8,11,32,36,44,49,
2019/10/02,1,5,19,22,32,35,
2019/10/02,6,14,23,27,39,46,
2019/10/03,7,9,17,33,38,41,
2019/10/03,8,14,20,26,36,43,
2019/10/03,4,12,15,28,31,49,
2019/10/04,5,25,30,31,39,41,
2019/10/04,4,19,22,36,38,45,
2019/10/04,13,15,27,44,46,48,
2019/10/05,2,14,21,22,33,48,
2019/10/05,2,28,29,34,36,48,
2019/10/05,17,18,19,21,24,44,
2019/10/06,3,21,36,38,39,49,
2019/10/06,6,25,30,33,42,43,
2019/10/06,4,9,20,26,38,46,
2019/10/07,1,7,27,34,37,41,
2019/10/07,24,27,34,37,39,43,
2019/10/07,2,13,21,31,37,44,
2019/10/08,1,7,16,17,27,48,
2019/10/08,1,2,13,14,26,49,
2019/10/08,9,20,25,29,43,45,
2019/10/09,2,15,22,30,39,45,
2019/10/09,3,10,12,19,21,37,
2019/10/09,9,12,20,38,45,46,
2019/10/10,4,13,16,22,36,43,
2019/10/10,15,25,28,39,47,49,
2019/10/10,6,21,24,30,37,44,
2019/10/11,1,10,19,33,38,45,
2019/10/11,2,9,35,42,44,45,
2019/10/11,8,18,24,37,38,41,
2019/10/12,3,9,28,31,32,42,
2019/10/12,3,10,38,41,48,49,
2019/10/12,12,15,22,23,47,48,
2019/10/13,3,4,6,14,20,37,
2019/10/13,3,7,11,16,24,33,
2019/10/13,3,7,29,37,38,42,
2019/10/14,18,23,29,37,46,49,
2019/10/14,1,15,18,32,39,43,
2019/10/14,4,7,11,28,29,37,
2019/10/15,9,14,17,22,34,35,
2019/10/15,6,19,25,29,39,42,
2019/10/15,6,22,29,33,34,47,
2019/10/16,16,17,18,28,34,47,
2019/10/16,2,7,21,26,27,49,
2019/10/16,5,7,28,43,45,47,
2019/10/17,12,31,36,43,45,46,
2019/10/17,13,33,40,43,47,49,
2019/10/17,3,10,16,28,44,49,
2019/10/18,7,8,18,33,41,42,
2019/10/18,1,14,19,31,44,47,
2019/10/18,5,14,22,32,36,41,
2019/10/19,15,29,37,40,41,48,
2019/10/19,9,13,20,37,39,42,
2019/10/19,23,26,38,40,41,49,
2019/10/20,4,10,12,37,44,49,
2019/10/20,8,10,15,29,34,44,
2019/10/20,11,23,30,35,40,47,
2019/10/21,5,15,24,34,38,42,
2019/10/21,11,13,16,25,27,42,
2019/10/21,14,15,19,24,26,44,
2019/10/22,2,13,22,24,28,31,
2019/10/22,5,7,13,18,30,47,
2019/10/22,5,8,23,25,29,41,
2019/10/23,5,8,15,31,38,39,
2019/10/23,8,14,22,27,29,36,
2019/10/23,6,16,18,35,39,46,
2019/10/24,8,13,15,37,42,48,
2019/10/24,8,15,18,26,27,34,
2019/10/24,3,16,23,26,44,48,
2019/10/25,1,4,10,14,34,43,
2019/10/25,1,6,8,23,27,49,
2019/10/25,6,10,20,36,45,47,
2019/10/26,4,13,17,20,27,45,
2019/10/26,12,19,30,32,36,45,
2019/10/26,4,10,14,18,34,45,
2019/10/27,12,13,19,21,27,41,
2019/10/27,3,6,11,30,42,44,
2019/10/27,3,7,18,36,39,45,
2019/10/28,3,17,18,20,30,42,
2019/10/28,10,18,24,25,44,47,
2019/10/28,16,20,22,26,35,46,
2019/10/29,22,27,30,37,39,43,
2019/10/29,17,32,39,46,47,49,
2019/10/29,3,13,17,31,37,43,
2019/10/30,3,6,14,22,26,36,
2019/10/30,10,20,22,23,45,49,
2019/10/30,2,4,11,14,36,41,
2019/10/31,5,10,19,25,29,35,
2019/10/31,24,27,33,37,40,46,
2019/10/31,5,12,29,30,33,46,
2019/11/01,6,7,29,31,39,44,
2019/11/01,6,16,23,44,46,49,
2019/11/01,5,7,9,11,22,37,
2019/11/02,8,19,27,34,45,49,
2019/11/02,2,23,26,34,36,46,
2019/11/02,7,11,17,18,32,35,
2019/11/03,2,19,39,44,48,49,
2019/11/03,6,9,11,27,30,39,
2019/11/03,5,28,34,35,43,47,
2019/11/04,9,17,24,25,39,48,
2019/11/04,3,10,25,33,39,42,
2019/11/04,4,10,16,20,35,45,
2019/11/05,9,19,20,31,36,44,
2019/11/05,5,28,30,33,34,46,
2019/11/05,9,22,24,28,31,44,
2019/11/06,9,25,32,33,37,40,
2019/11/06,9,18,22,24,43,45,
2019/11/06,10,16,19,24,26,28,
2019/11/07,9,17,21,23,24,46,
2019/11/07,3,11,28,40,47,49,
2019/11/07,2,4,15,21,42,48,
2019/11/08,2,27,29,43,45,46,
2019/11/08,1,9,17,31,41,44,
2019/11/08,8,15,25,26,40,45,
2019/11/09,5,8,14,24,41,44,
2019/11/09,12,22,24,27,32,37,
2019/11/09,18,28,34,39,40,47,
2019/11/10,2,4,13,19,32,33,
2019/11/10,11,17,40,45,46,48,
2019/11/10,7,14,26,39,42,46,
2019/11/11,5,17,20,35,39,42,
2019/11/11,10,20,37,40,42,46,
2019/11/11,6,9,11,38,40,41,
2019/11/12,23,29,38,39,42,45,
2019/11/12,3,10,18,19,29,47,
2019/11/12,10,11,12,21,27,38,
2019/11/13,1,9,24,34,36,48,
2019/11/13,1,10,30,34,38,47,
2019/11/13,17,18,20,22,28,33,
2019/11/14,2,9,15,30,34,41,
2019/11/14,2,9,12,24,41,45,
2019/11/14,11,17,19,30,31,48,
2019/11/15,3,4,13,39,46,49,
2019/11/15,2,3,22,27,28,49,
2019/11/15,4,6,24,26,46,47,
2019/11/16,13,14,16,27,43,46,
2019/11/16,7,10,12,25,34,37,
2019/11/16,7,21,24,27,30,42,
2019/11/17,8,12,13,27,29,30,
2019/11/17,5,12,18,24,25,36,
2019/11/17,1,10,11,23,29,30,
2019/11/18,12,18,32,34,41,42,
2019/11/18,2,10,25,32,41,42,
2019/11/18,7,9,16,19,22,23,
2019/11/19,1,13,14,17,20,31,
2019/11/19,5,20,38,45,47,49,
2019/11/19,7,15,22,23,24,25,
2019/11/20,9,16,23,27,42,47,
2019/11/20,6,13,26,30,36,45,
2019/11/20,19,30,36,39,43,48,
2019/11/21,14,16,23,44,45,48,
2019/11/21,4,5,14,19,46,47,
2019/11/21,1,6,17,24,39,42,
2019/11/22,13,28,36,37,41,48,
2019/11/22,7,18,20,26,32,33,
2019/11/22,8,15,21,26,40,41,
2019/11/23,16,25,29,30,32,49,
2019/11/23,5,18,26,36,40,47,
2019/11/23,8,10,29,39,41,49,
2019/11/24,5,7,11,14,16,41,
2019/11/24,5,8,14,34,41,47,
2019/11/24,2,5,6,25,27,41,
2019/11/25,4,6,8,11,20,33,
2019/11/25,4,18,19,23,25,30,
2019/11/25,8,17,22,31,34,46,
2019/11/26,8,14,24,26,47,48,
2019/11/26,2,11,21,33,38,46,
2019/11/26,3,16,22,29,46,47,
2019/11/27,5,23,25,31,32,49,
2019/11/27,8,18,21,36,42,47,
2019/11/27,15,17,32,36,37,41,
2019/11/28,4,5,6,13,27,42,
2019/11/28,4,6,7,20,44,47,
2019/11/28,3,6,19,20,37,49,
2019/11/29,4,13,19,31,43,47,
2019/11/29,3,6,24,30,32,34,
2019/11/29,1,2,20,33,45,47,
2019/11/30,3,10,27,32,42,49,
2019/11/30,1,8,33,40,45,47,
2019/11/30,8,11,31,36,39,40,
2019/12/01,3,15,18,30,33,42,
2019/12/01,5,15,19,20,25,40,
2019/12/01,6,9,16,24,28,37,
2019/12/02,5,32,40,47,48,49,
2019/12/02,20,24,31,35,46,49,
2019/12/02,9,14,22,26,37,41,
2019/12/03,10,23,30,36,39,43,
2019/12/03,16,17,35,38,40,49,
2019/12/03,1,6,8,12,20,46,
2019/12/04,7,10,18,23,36,47,
2019/12/04,14,17,38,39,40,41,
2019/12/04,4,14,15,24,36,49,
2019/12/05,5,10,15,43,46,47,
2019/12/05,8,18,35,37,41,49,
2019/12/05,2,3,5,7,8,24,
2019/12/06,12,14,16,24,31,45,
2019/12/06,7,13,34,36,39,42,
2019/12/06,17,22,25,33,38,43,
2019/12/07,2,3,21,39,41,45,
2019/12/07,3,10,18,22,28,30,
2019/12/07,25,29,31,34,42,45,
2019/12/08,1,4,9,10,15,29,
2019/12/08,6,7,21,28,33,45,
2019/12/08,5,16,23,37,42,43,
2019/12/09,6,7,27,31,43,44,
2019/12/09,14,25,27,37,42,48,
2019/12/09,2,12,17,20,33,40,
2019/12/10,5,10,21,28,36,37,
2019/12/10,2,6,12,29,35,43,
2019/12/10,4,12,15,29,38,47,
2019/12/11,3,7,15,28,41,49,
2019/12/11,15,19,25,37,38,49,
2019/12/11,3,4,15,25,31,47,
2019/12/12,1,9,19,20,38,40,
2019/12/12,1,6,15,20,40,43,
2019/12/12,13,23,29,32,39,45,
2019/12/13,2,17,18,32,43,45,
2019/12/13,1,26,29,35,43,47,
2019/12/13,3,7,11,21,24,39,
2019/12/14,10,24,27,31,40,43,
2019/12/14,11,28,31,34,37,46,
2019/12/14,3,6,14,19,22,43,
2019/12/15,1,8,13,19,33,45,
2019/12/15,14,18,27,36,40,45,
2019/12/15,16,28,34,35,42,44,
2019/12/16,2,7,25,36,43,49,
2019/12/16,12,28,32,45,48,49,
2019/12/16,11,18,31,34,40,41,
2019/12/17,4,5,9,12,13,20,
2019/12/17,15,23,28,40,46,47,
2019/12/17,11,12,31,35,45,46,
2019/12/18,13,18,30,32,34,48,
2019/12/18,13,16,24,25,27,46,
2019/12/18,4,9,14,16,37,40,
2019/12/19,3,12,14,20,21,25,
2019/12/19,9,19,23,29,33,39,
2019/12/19,14,17,29,35,44,48,
2019/12/20,1,2,21,23,39,48,
2019/12/20,5,16,21,22,35,45,
2019/12/20,1,2,22,24,37,49,
2019/12/21,8,21,23,37,43,47,
2019/12/21,3,19,21,30,39,49,
2019/12/21,2,11,13,25,43,48,
2019/12/22,11,18,31,44,48,49,
2019/12/22,1,7,29,31,32,42,
2019/12/22,2,11,15,36,37,44,
2019/12/23,4,12,18,26,28,43,
2019/12/23,14,15,18,24,28,31,
2019/12/23,4,22,28,34,36,42,
2019/12/24,4,14,34,36,41,42,
2019/12/24,3,22,24,26,30,34,
2019/12/24,5,7,10,13,33,35,
2019/12/25,3,15,28,36,42,47,
2019/12/25,11,23,27,40,44,46,
2019/12/25,15,25,31,38,39,49,
2019/12/26,9,10,16,25,34,47,
2019/12/26,6,8,22,38,47,49,
2019/12/26,1,2,11,16,24,40,
2019/12/27,16,27,28,31,41,42,
2019/12/27,3,4,11,29,45,48,
2019/12/27,4,20,22,26,27,28,
2019/12/28,1,8,18,20,29,30,
2019/12/28,1,2,9,23,33,48,
2019/12/28,3,5,7,27,28,39,
2019/12/29,9,10,14,18,36,48,
2019/12/29,6,16,33,37,44,45,
2019/12/29,4,6,25,39,45,48,
2019/12/30,8,13,16,30,33,45,
2019/12/30,2,6,8,11,12,26,
2019/12/30,4,8,21,22,33,44,
2019/12/31,16,19,20,30,39,44,
2019/12/31,5,8,18,42,48,49,
2019/12/31,3,18,26,29,36,38,
2020/01/01,7,17,23,25,34,48,
2020/01/01,8,13,16,18,46,48,
2020/01/01,1,9,25,29,42,44,
2020/01/02,1,17,24,26,28,47,
2020/01/02,13,27,33,41,47,48,
2020/01/02,8,19,25,28,35,42,
2020/01/03,5,17,24,31,32,45,
2020/01/03,3,12,18,25,29,49,
2020/01/03,5,9,21,24,30,35,
2020/01/04,9,19,32,34,36,40,
2020/01/04,4,5,22,25,27,47,
2020/01/04,5,11,16,19,28,37,
2020/01/05,9,12,21,27,29,32,
2020/01/05,3,9,14,24,25,40,
2020/01/05,1,9,24,31,40,47,
2020/01/06,3,8,15,18,19,45,
2020/01/06,5,7,18,28,44,45,
2020/01/06,7,11,22,36,38,45,
2020/01/07,3,11,21,27,28,35,
2020/01/07,15,21,27,44,46,48,
2020/01/07,1,5,7,8,12,23,
2020/01/08,5,8,25,40,44,48,
2020/01/08,6,15,23,35,45,46,
2020/01/08,6,11,21,24,40,44,
2020/01/09,13,17,18,36,45,49,
2020/01/09,1,8,14,24,40,44,
2020/01/09,1,3,9,21,37,48,
2020/01/10,3,10,12,23,28,40,
2020/01/10,5,10,25,26,34,45,
2020/01/10,5,7,9,13,14,47,
2020/01/11,1,3,27,33,40,46,
2020/01/11,1,4,7,12,40,43,
2020/01/11,2,3,15,25,33,41,
2020/01/12,6,12,27,32,36,37,
2020/01/12,10,23,38,45,46,49,
2020/01/12,7,15,16,18,24,44,
2020/01/13,3,16,24,30,42,49,
2020/01/13,8,12,34,35,45,49,
2020/01/13,3,9,15,31,38,45,
2020/01/14,1,3,12,13,39,49,
2020/01/14,10,17,20,30,34,36,
2020/01/14,5,25,28,33,39,43,
2020/01/15,7,10,19,30,40,46,
2020/01/15,14,15,19,21,25,33,
2020/01/15,5,7,17,19,34,40,
2020/01/16,9,20,24,27,28,45,
2020/01/16,5,7,19,26,39,40,
2020/01/16,5,11,17,19,29,44,
2020/01/17,19,21,35,38,43,48,
2020/01/17,1,31,33,35,41,44,
2020/01/17,5,6,11,12,16,46,
2020/01/18,1,13,23,26,28,48,
2020/01/18,1,8,9,12,15,46,
2020/01/18,11,12,20,21,45,49,
2020/01/19,2,8,12,27,41,49,
2020/01/19,23,27,28,35,36,47,
2020/01/19,5,7,18,31,37,49,
2020/01/20,3,7,14,21,44,46,
2020/01/20,4,11,26,32,38,48,
2020/01/20,3,5,10,11,24,49,
2020/01/21,4,9,16,36,43,48,
2020/01/21,5,6,8,21,39,49,
2020/01/21,14,20,31,35,36,38,
2020/01/22,11,18,23,42,44,49,
2020/01/22,1,16,24,31,46,49,
2020/01/22,13,15,19,30,46,47,
2020/01/23,13,16,23,30,38,41,
2020/01/23,2,15,18,21,24,32,
2020/01/23,6,7,20,29,39,44,
2020/01/24,5,7,23,31,33,41,
2020/01/24,6,22,25,28,41,47,
2020/01/24,5,9,10,28,33,39,
2020/01/25,11,16,22,31,45,49,
2020/01/25,14,20,24,28,30,34,
2020/01/25,1,6,8,13,19,22,
2020/01/26,9,15,19,34,35,48,
2020/01/26,7,14,27,34,40,45,
2020/01/26,30,35,41,42,43,47,
2020/01/27,1,9,32,37,42,43,
2020/01/27,10,17,22,40,46,47,
2020/01/27,4,5,12,20,31,40,
2020/01/28,5,7,10,29,30,38,
2020/01/28,13,19,26,32,37,43,
2020/01/28,10,12,18,32,36,37,
2020/01/29,9,11,15,20,22,43,
2020/01/29,6,9,14,28,32,49,
2020/01/29,7,10,15,18,19,45,
2020/01/30,25,26,32,40,46,49,
2020/01/30,3,18,21,29,31,48,
2020/01/30,7,9,20,30,33,34,
2020/01/31,5,9,16,33,35,47,
2020/01/31,5,14,21,22,31,38,
2020/01/31,3,33,34,40,44,48,
2020/02/01,1,19,23,27,42,48,
2020/02/01,1,3,6,7,9,20,
2020/02/01,1,14,16,41,42,48,
2020/02/02,4,17,24,41,43,46,
2020/02/02,8,14,21,39,44,47,
2020/02/02,9,14,18,20,45,46,
2020/02/03,13,18,30,43,46,47,
2020/02/03,5,11,20,29,38,40,
2020/02/03,6,7,20,34,42,47,
2020/02/04,1,4,15,25,32,41,
2020/02/04,9,10,15,18,24,26,
2020/02/04,4,27,32,43,45,48,
2020/02/05,10,22,25,38,41,48,
2020/02/05,13,18,21,31,34,44,
2020/02/05,1,7,10,27,39,46,
2020/02/06,15,18,22,30,34,49,
2020/02/06,1,5,26,32,35,38,
2020/02/06,27,29,31,40,44,48,
2020/02/07,13,16,33,36,37,38,
2020/02/07,2,3,8,22,27,32,
2020/02/07,1,12,23,31,36,41,
2020/02/08,2,24,28,30,31,42,
2020/02/08,13,16,18,20,27,37,
2020/02/08,14,23,24,25,26,47,
2020/02/09,3,9,18,19,40,47,
2020/02/09,9,11,21,24,43,45,
2020/02/09,2,9,27,37,40,47,
2020/02/10,1,9,14,28,42,44,
2020/02/10,20,21,27,35,41,45,
2020/02/10,10,15,26,32,40,45,
2020/02/11,11,12,17,24,39,40,
2020/02/11,4,23,30,31,37,44,
2020/02/11,10,22,34,38,43,48,
2020/02/12,20,22,23,39,42,47,
2020/02/12,3,10,11,33,36,47,
2020/02/12,12,13,14,17,18,34,
2020/02/13,6,10,12,24,46,47,
2020/02/13,8,13,15,42,44,45,
2020/02/13,1,22,23,27,35,48,
2020/02/14,2,10,18,21,26,32,
2020/02/14,1,5,6,16,24,30,
2020/02/14,3,7,28,41,42,47,
2020/02/15,13,21,27,38,41,47,
2020/02/15,4,36,39,41,44,48,
2020/02/15,7,8,14,28,33,44,
2020/02/16,2,17,32,34,41,47,
2020/02/16,2,15,21,33,40,48,
2020/02/16,4,14,25,35,45,48,
2020/02/17,1,7,8,16,24,38,
2020/02/17,2,10,19,23,40,45,
2020/02/17,11,20,30,34,38,45,
2020/02/18,11,15,23,45,47,48,
2020/02/18,1,4,8,15,16,30,
2020/02/18,3,8,10,19,23,48,
2020/02/19,5,12,14,29,36,40,
2020/02/19,7,11,19,29,38,43,
2020/02/19,10,15,24,35,37,43,
2020/02/20,4,6,25,26,34,41,
2020/02/20,10,17,31,34,36,42,
2020/02/20,1,20,25,36,39,44,
2020/02/21,6,29,32,36,40,45,
2020/02/21,1,5,9,33,37,40,
2020/02/21,29,34,35,40,42,44,
2020/02/22,10,12,17,22,31,34,
2020/02/22,10,14,19,23,30,44,
2020/02/22,1,2,18,25,48,49,
2020/02/23,2,7,11,26,36,46,
2020/02/23,10,11,21,22,25,29,
2020/02/23,4,12,14,17,39,41,
2020/02/24,12,16,21,29,32,36,
2020/02/24,4,10,20,42,43,46,
2020/02/24,5,8,9,24,26,43,
2020/02/25,9,13,23,28,31,48,
2020/02/25,13,26,31,34,40,43,
2020/02/25,11,12,18,28,33,35,
2020/02/26,1,29,32,34,39,40,
2020/02/26,4,19,29,34,43,45,
2020/02/26,5,20,28,30,42,47,
2020/02/27,2,7,13,24,27,45,
2020/02/27,8,10,20,34,43,45,
2020/02/27,2,19,23,25,31,34,
2020/02/28,5,9,16,20,38,40,
2020/02/28,1,5,15,20,24,36,
2020/02/28,8,13,26,42,46,48,
2020/02/29,6,8,19,35,39,46,
2020/02/29,11,17,36,39,42,46,
2020/02/29,3,9,29,37,42,46,
2020/03/01,5,10,23,27,40,46,
2020/03/01,11,21,22,23,24,32,
2020/03/01,6,15,27,34,42,47,
2020/03/02,5,9,14,25,29,37,
2020/03/02,12,13,27,32,39,43,
2020/03/02,1,14,17,42,43,45,
2020/03/03,6,9,12,17,19,32,
2020/03/03,11,16,19,22,34,43,
2020/03/03,6,11,36,39,43,46,
2020/03/04,21,22,35,38,39,44,
2020/03/04,7,15,17,27,46,49,
2020/03/04,7,15,19,33,37,40,
2020/03/05,23,31,32,33,40,43,
2020/03/05,9,12,30,39,40,41,
2020/03/05,2,12,25,42,43,45,
2020/03/06,1,3,7,13,28,36,
2020/03/06,2,20,22,23,25,28,
2020/03/06,13,17,22,42,44,49,
2020/03/07,9,10,11,36,37,45,
2020/03/07,2,3,6,18,21,36,
2020/03/07,17,32,35,37,42,45,
2020/03/08,8,13,30,34,35,42,
2020/03/08,6,11,13,26,32,45,
2020/03/08,9,14,20,27,29,33,
2020/03/09,2,12,13,28,29,46,
2020/03/09,2,8,29,30,34,38,
2020/03/09,21,25,38,44,47,48,
2020/03/10,6,7,8,20,37,45,
2020/03/10,7,9,11,31,43,49,
2020/03/10,8,9,19,21,46,48,
2020/03/11,5,6,29,35,39,42,
2020/03/11,6,8,21,23,25,47,
2020/03/11,4,7,17,25,32,33,
2020/03/12,1,3,19,39,42,45,
2020/03/12,6,8,15,34,39,47,
2020/03/12,11,12,21,24,31,42,
2020/03/13,12,21,29,43,44,47,
2020/03/13,3,22,30,31,32,35,
2020/03/13,8,11,18,28,41,43,
2020/03/14,18,25,33,37,38,49,
2020/03/14,2,13,21,23,40,41,
2020/03/14,9,27,36,37,43,46,
2020/03/15,15,19,23,25,36,41,
2020/03/15,7,18,21,23,26,34,
2020/03/15,1,13,14,16,17,33,
2020/03/16,1,4,10,11,20,21,
2020/03/16,2,19,29,39,42,47,
2020/03/16,5,13,25,34,35,45,
2020/03/17,15,16,20,30,40,47,
2020/03/17,7,12,17,20,39,41,
2020/03/17,13,31,32,42,48,49,
2020/03/18,14,19,29,41,45,47,
2020/03/18,1,13,31,34,40,46,
2020/03/18,9,11,24,41,45,49,
2020/03/19,1,18,21,22,34,44,
2020/03/19,3,9,18,26,40,47,
2020/03/19,2,6,7,10,31,44,
2020/03/20,14,16,20,22,23,48,
2020/03/20,2,3,7,10,11,36,
2020/03/20,3,4,17,24,44,47,
2020/03/21,18,20,23,33,40,49,
2020/03/21,23,27,39,45,47,48,
2020/03/21,4,8,23,25,38,42,
2020/03/22,2,13,22,39,44,46,
2020/03/22,1,8,12,14,39,45,
2020/03/22,7,12,24,31,38,44,
2020/03/23,15,26,30,32,37,45,
2020/03/23,3,7,11,35,41,49,
2020/03/23,1,19,25,31,32,33,
2020/03/24,12,16,18,25,36,48,
2020/03/24,9,18,21,24,25,47,
2020/03/24,25,26,29,30,33,47,
2020/03/25,5,10,14,22,29,31,
2020/03/25,10,24,38,40,45,48,
2020/03/25,2,11,15,16,25,32,
2020/03/26,7,10,13,17,21,34,
2020/03/26,8,10,19,21,28,37,
2020/03/26,2,3,9,13,25,47,
2020/03/27,3,12,25,33,43,47,
2020/03/27,4,21,23,27,31,36,
2020/03/27,31,36,39,41,43,48,
2020/03/28,7,8,15,16,30,42,
2020/03/28,13,21,23,32,42,48,
2020/03/28,9,11,12,24,37,38,
2020/03/29,12,17,19,36,39,44,
2020/03/29,6,8,13,21,22,34,
2020/03/29,9,17,22,26,40,43,
2020/03/30,1,12,22,30,46,49,
2020/03/30,2,10,17,19,34,35,
2020/03/30,3,9,16,25,45,47,
2020/03/31,7,9,10,25,28,30,
2020/03/31,4,10,17,18,20,30,
2020/03/31,9,10,19,36,45,47,
2020/04/01,2,3,11,30,36,48,
2020/04/01,15,17,20,22,27,36,
2020/04/01,4,24,26,36,40,43,
2020/04/02,4,9,10,15,21,38,
2020/04/02,4,7,16,19,36,47,
2020/04/02,30,39,40,45,48,49,
2020/04/03,8,22,25,37,44,49,
2020/04/03,1,2,13,37,42,44,
2020/04/03,3,6,16,22,28,45,
2020/04/04,5,10,21,30,33,36,
2020/04/04,6,25,32,36,37,46,
2020/04/04,14,18,20,21,25,40,
2020/04/05,12,21,26,29,41,42,
2020/04/05,15,19,21,25,26,48,
2020/04/05,11,12,24,33,41,47,
2020/04/06,1,16,23,26,31,41,
2020/04/06,3,6,19,27,30,39,
2020/04/06,1,13,23,25,28,39,
2020/04/07,14,19,30,38,39,41,
2020/04/07,3,14,15,25,32,40,
2020/04/07,10,20,25,26,32,35,
2020/04/08,13,18,23,29,41,49,
2020/04/08,2,10,24,40,46,47,
2020/04/08,5,9,10,29,31,47,
2020/04/09,11,22,34,40,41,47,
2020/04/09,2,4,16,20,30,33,
2020/04/09,3,10,16,33,36,47,
2020/04/10,12,15,20,21,33,45,
2020/04/10,11,21,25,26,42,44,
2020/04/10,11,26,29,32,42,46,
2020/04/11,2,9,23,29,37,44,
2020/04/11,3,6,10,34,40,44,
2020/04/11,17,19,23,34,35,37,
2020/04/12,5,20,26,31,39,42,
2020/04/12,16,17,23,28,29,44,
2020/04/12,17,20,21,29,39,49,
2020/04/13,1,8,11,34,36,48,
2020/04/13,13,21,24,31,48,49,
2020/04/13,1,15,19,29,30,43,
2020/04/14,22,27,28,30,47,48,
2020/04/14,11,21,24,36,37,44,
2020/04/14,4,12,14,15,20,24,
2020/04/15,3,8,21,29,32,39,
2020/04/15,1,7,21,31,40,48,
2020/04/15,1,3,9,39,40,42,
2020/04/16,8,30,38,40,43,49,
2020/04/16,1,13,20,26,32,42,
2020/04/16,3,4,24,39,43,46,
2020/04/17,1,8,10,14,25,42,
2020/04/17,7,26,31,35,41,42,
2020/04/17,2,8,16,38,41,42,
2020/04/18,8,35,36,38,42,48,
2020/04/18,8,12,33,40,47,49,
2020/04/18,6,9,24,33,42,47,
2020/04/19,12,16,24,37,45,46,
2020/04/19,17,27,38,39,40,49,
2020/04/19,2,3,5,18,22,24,
2020/04/20,3,5,21,23,40,45,
2020/04/20,2,7,12,14,48,49,
2020/04/20,11,19,21,23,35,37,
2020/04/21,6,10,12,15,29,42,
2020/04/21,4,5,29,31,33,45,
2020/04/21,1,5,10,26,43,49,
2020/04/22,17,20,30,41,44,49,
2020/04/22,9,15,30,39,43,44,
2020/04/22,2,13,20,21,25,44,
2020/04/23,1,4,12,14,17,25,
2020/04/23,2,5,12,24,35,36,
2020/04/23,4,5,15,17,31,48,
2020/04/24,1,13,16,27,30,32,
2020/04/24,3,11,17,19,23,48,
2020/04/24,5,21,32,41,45,47,
2020/04/25,4,13,29,32,42,46,
2020/04/25,1,5,14,25,26,27,
2020/04/25,3,6,14,15,30,44,
2020/04/26,1,5,18,19,40,43,
2020/04/26,8,19,25,28,29,48,
2020/04/26,10,28,31,38,41,44,
2020/04/27,4,5,11,15,17,30,
2020/04/27,9,23,24,26,32,34,
2020/04/27,17,18,19,31,41,46,
2020/04/28,11,21,24,26,46,49,
2020/04/28,7,18,21,22,32,44,
2020/04/28,5,21,23,33,40,47,
2020/04/29,4,19,25,28,33,47,
2020/04/29,7,16,22,29,45,49,
2020/04/29,12,17,18,26,35,37,
2020/04/30,13,24,31,34,35,41,
2020/04/30,6,23,27,36,40,47,
2020/04/30,9,15,18,35,43,47,
2020/05/01,6,20,31,33,41,43,
2020/05/01,7,15,19,27,32,41,
2020/05/01,10,17,25,27,28,44,
2020/05/02,7,13,19,28,40,44,
2020/05/02,6,11,17,35,36,40,
2020/05/02,19,24,30,35,44,47,
2020/05/03,9,28,31,36,39,42,
2020/05/03,5,12,17,22,25,47,
2020/05/03,25,26,34,35,43,48,
2020/05/04,7,20,29,31,36,41,
2020/05/04,7,9,17,19,34,43,
2020/05/04,20,23,26,44,46,49,
2020/05/05,5,6,12,13,27,46,
2020/05/05,1,9,11,16,42,43,
2020/05/05,9,11,16,20,21,29,
2020/05/06,1,3,4,29,37,40,
2020/05/06,12,16,33,43,44,47,
2020/05/06,10,17,18,30,39,40,
2020/05/07,18,23,25,40,42,43,
2020/05/07,24,25,32,39,43,49,
2020/05/07,5,19,21,28,32,33,
2020/05/08,8,9,19,33,38,47,
2020/05/08,2,13,15,25,32,48,
2020/05/08,10,11,19,21,28,36,
2020/05/09,9,13,14,17,30,49,
2020/05/09,2,19,23,25,32,47,
2020/05/09,6,8,31,33,36,39,
2020/05/10,4,22,39,40,42,49,
2020/05/10,6,10,29,30,44,48,
2020/05/10,11,19,28,31,39,40,
2020/05/11,9,19,28,39,43,45,
2020/05/11,3,25,30,31,37,48,
2020/05/11,5,7,26,41,44,45,
2020/05/12,6,7,26,29,32,34,
2020/05/12,11,21,25,37,46,48,
2020/05/12,10,12,14,18,43,49,
2020/05/13,3,15,17,24,28,43,
2020/05/13,2,4,17,21,33,43,
2020/05/13,2,6,8,32,38,47,
2020/05/14,1,4,13,16,25,31,
2020/05/14,8,9,29,30,36,43,
2020/05/14,1,4,10,20,30,47,
2020/05/15,12,15,16,25,34,42,
2020/05/15,5,9,16,27,42,46,
2020/05/15,9,15,30,32,34,48,
2020/05/16,8,12,23,34,36,39,
2020/05/16,7,16,30,38,43,49,
2020/05/16,2,5,8,33,36,38,
2020/05/17,12,15,16,29,41,48,
2020/05/17,3,6,14,23,41,48,
