field,current_value,next_value,current_date,next_date
n5,34,36,2013-05-21,2013-05-22
n5,36,35,2013-05-22,2013-05-23
n5,35,31,2013-05-23,2013-05-24
n5,31,38,2013-05-24,2013-05-25
n5,38,34,2013-05-25,2013-05-27
n5,34,37,2013-05-27,2013-05-28
n5,37,39,2013-05-28,2013-05-29
n5,39,39,2013-05-29,2013-05-30
n5,39,32,2013-05-30,2013-05-31
n5,32,38,2013-05-31,2013-06-01
n5,38,37,2013-06-01,2013-06-03
n5,37,39,2013-06-03,2013-06-04
n5,39,36,2013-06-04,2013-06-05
n5,36,33,2013-06-05,2013-06-06
n5,33,21,2013-06-06,2013-06-07
n5,21,21,2013-06-07,2013-06-08
n5,21,36,2013-06-08,2013-06-10
n5,36,30,2013-06-10,2013-06-11
n5,30,39,2013-06-11,2013-06-12
n5,39,37,2013-06-12,2013-06-13
n5,37,39,2013-06-13,2013-06-14
n5,39,33,2013-06-14,2013-06-15
n5,33,38,2013-06-15,2013-06-17
n5,38,39,2013-06-17,2013-06-18
n5,39,39,2013-06-18,2013-06-19
n5,39,28,2013-06-19,2013-06-20
n5,28,32,2013-06-20,2013-06-21
n5,32,37,2013-06-21,2013-06-22
n5,37,39,2013-06-22,2013-06-24
n5,39,32,2013-06-24,2013-06-25
n5,32,35,2013-06-25,2013-06-26
n5,35,36,2013-06-26,2013-06-27
n5,36,23,2013-06-27,2013-06-28
n5,23,36,2013-06-28,2013-06-29
n5,36,37,2013-06-29,2013-07-01
n5,37,34,2013-07-01,2013-07-02
n5,34,12,2013-07-02,2013-07-03
n5,12,31,2013-07-03,2013-07-04
n5,31,26,2013-07-04,2013-07-05
n5,26,34,2013-07-05,2013-07-06
n5,34,37,2013-07-06,2013-07-08
n5,37,34,2013-07-08,2013-07-09
n5,34,36,2013-07-09,2013-07-10
n5,36,20,2013-07-10,2013-07-11
n5,20,37,2013-07-11,2013-07-12
n5,37,30,2013-07-12,2013-07-13
n5,30,36,2013-07-13,2013-07-15
n5,36,39,2013-07-15,2013-07-16
n5,39,39,2013-07-16,2013-07-17
n5,39,33,2013-07-17,2013-07-18
n5,33,36,2013-07-18,2013-07-19
n5,36,39,2013-07-19,2013-07-20
n5,39,39,2013-07-20,2013-07-22
n5,39,34,2013-07-22,2013-07-23
n5,34,34,2013-07-23,2013-07-24
n5,34,33,2013-07-24,2013-07-25
n5,33,39,2013-07-25,2013-07-26
n5,39,39,2013-07-26,2013-07-27
n5,39,37,2013-07-27,2013-07-29
n5,37,31,2013-07-29,2013-07-30
n5,31,28,2013-07-30,2013-07-31
n5,28,32,2013-07-31,2013-08-01
n5,32,37,2013-08-01,2013-08-02
n5,37,39,2013-08-02,2013-08-03
n5,39,34,2013-08-03,2013-08-05
n5,34,36,2013-08-05,2013-08-06
n5,36,39,2013-08-06,2013-08-07
n5,39,25,2013-08-07,2013-08-08
n5,25,34,2013-08-08,2013-08-09
n5,34,35,2013-08-09,2013-08-10
n5,35,36,2013-08-10,2013-08-12
n5,36,25,2013-08-12,2013-08-13
n5,25,23,2013-08-13,2013-08-14
n5,23,36,2013-08-14,2013-08-15
n5,36,29,2013-08-15,2013-08-16
n5,29,38,2013-08-16,2013-08-17
n5,38,33,2013-08-17,2013-08-19
n5,33,31,2013-08-19,2013-08-20
n5,31,34,2013-08-20,2013-08-21
n5,34,28,2013-08-21,2013-08-22
n5,28,39,2013-08-22,2013-08-23
n5,39,39,2013-08-23,2013-08-24
n5,39,36,2013-08-24,2013-08-26
n5,36,39,2013-08-26,2013-08-27
n5,39,27,2013-08-27,2013-08-28
n5,27,34,2013-08-28,2013-08-29
n5,34,37,2013-08-29,2013-08-30
n5,37,36,2013-08-30,2013-08-31
n5,36,31,2013-08-31,2013-09-02
n5,31,34,2013-09-02,2013-09-03
n5,34,37,2013-09-03,2013-09-04
n5,37,37,2013-09-04,2013-09-05
n5,37,34,2013-09-05,2013-09-06
n5,34,39,2013-09-06,2013-09-07
n5,39,38,2013-09-07,2013-09-09
n5,38,29,2013-09-09,2013-09-10
n5,29,35,2013-09-10,2013-09-11
n5,35,27,2013-09-11,2013-09-12
n5,27,39,2013-09-12,2013-09-13
n5,39,37,2013-09-13,2013-09-14
n5,37,34,2013-09-14,2013-09-16
n5,34,25,2013-09-16,2013-09-17
n5,25,38,2013-09-17,2013-09-18
n5,38,36,2013-09-18,2013-09-19
n5,36,39,2013-09-19,2013-09-20
n5,39,39,2013-09-20,2013-09-21
n5,39,38,2013-09-21,2013-09-23
n5,38,28,2013-09-23,2013-09-24
n5,28,39,2013-09-24,2013-09-25
n5,39,39,2013-09-25,2013-09-26
n5,39,36,2013-09-26,2013-09-27
n5,36,26,2013-09-27,2013-09-28
n5,26,31,2013-09-28,2013-09-30
n5,31,38,2013-09-30,2013-10-01
n5,38,36,2013-10-01,2013-10-02
n5,36,22,2013-10-02,2013-10-03
n5,22,35,2013-10-03,2013-10-04
n5,35,38,2013-10-04,2013-10-05
n5,38,39,2013-10-05,2013-10-07
n5,39,28,2013-10-07,2013-10-08
n5,28,35,2013-10-08,2013-10-09
n5,35,36,2013-10-09,2013-10-10
n5,36,39,2013-10-10,2013-10-11
n5,39,28,2013-10-11,2013-10-12
n5,28,35,2013-10-12,2013-10-14
n5,35,32,2013-10-14,2013-10-15
n5,32,38,2013-10-15,2013-10-16
n5,38,37,2013-10-16,2013-10-17
n5,37,38,2013-10-17,2013-10-18
n5,38,38,2013-10-18,2013-10-19
n5,38,39,2013-10-19,2013-10-21
n5,39,38,2013-10-21,2013-10-22
n5,38,36,2013-10-22,2013-10-23
n5,36,36,2013-10-23,2013-10-24
n5,36,35,2013-10-24,2013-10-25
n5,35,33,2013-10-25,2013-10-26
n5,33,33,2013-10-26,2013-10-28
n5,33,29,2013-10-28,2013-10-29
n5,29,39,2013-10-29,2013-10-30
n5,39,36,2013-10-30,2013-10-31
n5,36,30,2013-10-31,2013-11-01
n5,30,32,2013-11-01,2013-11-02
n5,32,31,2013-11-02,2013-11-04
n5,31,37,2013-11-04,2013-11-05
n5,37,33,2013-11-05,2013-11-06
n5,33,38,2013-11-06,2013-11-07
n5,38,39,2013-11-07,2013-11-08
n5,39,39,2013-11-08,2013-11-09
n5,39,29,2013-11-09,2013-11-11
n5,29,31,2013-11-11,2013-11-12
n5,31,38,2013-11-12,2013-11-13
n5,38,20,2013-11-13,2013-11-14
n5,20,37,2013-11-14,2013-11-15
n5,37,27,2013-11-15,2013-11-16
n5,27,15,2013-11-16,2013-11-18
n5,15,39,2013-11-18,2013-11-19
n5,39,35,2013-11-19,2013-11-20
n5,35,38,2013-11-20,2013-11-21
n5,38,39,2013-11-21,2013-11-22
n5,39,37,2013-11-22,2013-11-23
n5,37,33,2013-11-23,2013-11-25
n5,33,34,2013-11-25,2013-11-26
n5,34,39,2013-11-26,2013-11-27
n5,39,37,2013-11-27,2013-11-28
n5,37,39,2013-11-28,2013-11-29
n5,39,26,2013-11-29,2013-11-30
n5,26,36,2013-11-30,2013-12-02
n5,36,29,2013-12-02,2013-12-03
n5,29,37,2013-12-03,2013-12-04
n5,37,34,2013-12-04,2013-12-05
n5,34,32,2013-12-05,2013-12-06
n5,32,28,2013-12-06,2013-12-07
n5,28,33,2013-12-07,2013-12-09
n5,33,30,2013-12-09,2013-12-10
n5,30,38,2013-12-10,2013-12-11
n5,38,30,2013-12-11,2013-12-12
n5,30,32,2013-12-12,2013-12-13
n5,32,39,2013-12-13,2013-12-14
n5,39,38,2013-12-14,2013-12-16
n5,38,35,2013-12-16,2013-12-17
n5,35,34,2013-12-17,2013-12-18
n5,34,39,2013-12-18,2013-12-19
n5,39,32,2013-12-19,2013-12-20
n5,32,37,2013-12-20,2013-12-21
n5,37,35,2013-12-21,2013-12-23
n5,35,27,2013-12-23,2013-12-24
n5,27,39,2013-12-24,2013-12-25
n5,39,31,2013-12-25,2013-12-26
n5,31,35,2013-12-26,2013-12-27
n5,35,26,2013-12-27,2013-12-28
n5,26,33,2013-12-28,2013-12-30
n5,33,38,2013-12-30,2013-12-31
n5,38,34,2013-12-31,2014-01-01
n5,34,30,2014-01-01,2014-01-02
n5,30,37,2014-01-02,2014-01-03
n5,37,39,2014-01-03,2014-01-04
n5,39,38,2014-01-04,2014-01-06
n5,38,23,2014-01-06,2014-01-07
n5,23,33,2014-01-07,2014-01-08
n5,33,33,2014-01-08,2014-01-09
n5,33,39,2014-01-09,2014-01-10
n5,39,32,2014-01-10,2014-01-11
n5,32,38,2014-01-11,2014-01-13
n5,38,34,2014-01-13,2014-01-14
n5,34,36,2014-01-14,2014-01-15
n5,36,23,2014-01-15,2014-01-16
n5,23,37,2014-01-16,2014-01-17
n5,37,38,2014-01-17,2014-01-18
n5,38,38,2014-01-18,2014-01-20
n5,38,27,2014-01-20,2014-01-21
n5,27,31,2014-01-21,2014-01-22
n5,31,30,2014-01-22,2014-01-23
n5,30,38,2014-01-23,2014-01-24
n5,38,38,2014-01-24,2014-01-25
n5,38,38,2014-01-25,2014-01-27
n5,38,19,2014-01-27,2014-01-28
n5,19,38,2014-01-28,2014-01-29
n5,38,34,2014-01-29,2014-01-30
n5,34,35,2014-01-30,2014-01-31
n5,35,37,2014-01-31,2014-02-01
n5,37,33,2014-02-01,2014-02-03
n5,33,37,2014-02-03,2014-02-04
n5,37,39,2014-02-04,2014-02-05
n5,39,36,2014-02-05,2014-02-06
n5,36,38,2014-02-06,2014-02-07
n5,38,33,2014-02-07,2014-02-08
n5,33,28,2014-02-08,2014-02-10
n5,28,28,2014-02-10,2014-02-11
n5,28,29,2014-02-11,2014-02-12
n5,29,33,2014-02-12,2014-02-13
n5,33,37,2014-02-13,2014-02-14
n5,37,22,2014-02-14,2014-02-15
n5,22,34,2014-02-15,2014-02-17
n5,34,38,2014-02-17,2014-02-18
n5,38,34,2014-02-18,2014-02-19
n5,34,19,2014-02-19,2014-02-20
n5,19,37,2014-02-20,2014-02-21
n5,37,38,2014-02-21,2014-02-22
n5,38,39,2014-02-22,2014-02-24
n5,39,22,2014-02-24,2014-02-25
n5,22,38,2014-02-25,2014-02-26
n5,38,38,2014-02-26,2014-02-27
n5,38,26,2014-02-27,2014-02-28
n5,26,36,2014-02-28,2014-03-01
n5,36,38,2014-03-01,2014-03-03
n5,38,25,2014-03-03,2014-03-04
n5,25,36,2014-03-04,2014-03-05
n5,36,35,2014-03-05,2014-03-06
n5,35,38,2014-03-06,2014-03-07
n5,38,23,2014-03-07,2014-03-08
n5,23,35,2014-03-08,2014-03-10
n5,35,38,2014-03-10,2014-03-11
n5,38,38,2014-03-11,2014-03-12
n5,38,33,2014-03-12,2014-03-13
n5,33,38,2014-03-13,2014-03-14
n5,38,31,2014-03-14,2014-03-15
n5,31,39,2014-03-15,2014-03-17
n5,39,35,2014-03-17,2014-03-18
n5,35,37,2014-03-18,2014-03-19
n5,37,34,2014-03-19,2014-03-20
n5,34,39,2014-03-20,2014-03-21
n5,39,38,2014-03-21,2014-03-22
n5,38,39,2014-03-22,2014-03-24
n5,39,38,2014-03-24,2014-03-25
n5,38,37,2014-03-25,2014-03-26
n5,37,14,2014-03-26,2014-03-27
n5,14,39,2014-03-27,2014-03-28
n5,39,35,2014-03-28,2014-03-29
n5,35,35,2014-03-29,2014-03-31
n5,35,34,2014-03-31,2014-04-01
n5,34,38,2014-04-01,2014-04-02
n5,38,31,2014-04-02,2014-04-03
n5,31,34,2014-04-03,2014-04-04
n5,34,30,2014-04-04,2014-04-05
n5,30,39,2014-04-05,2014-04-07
n5,39,35,2014-04-07,2014-04-08
n5,35,31,2014-04-08,2014-04-09
n5,31,31,2014-04-09,2014-04-10
n5,31,21,2014-04-10,2014-04-11
n5,21,38,2014-04-11,2014-04-12
n5,38,37,2014-04-12,2014-04-14
n5,37,36,2014-04-14,2014-04-15
n5,36,33,2014-04-15,2014-04-16
n5,33,29,2014-04-16,2014-04-17
n5,29,38,2014-04-17,2014-04-18
n5,38,37,2014-04-18,2014-04-19
n5,37,33,2014-04-19,2014-04-21
n5,33,39,2014-04-21,2014-04-22
n5,39,33,2014-04-22,2014-04-23
n5,33,35,2014-04-23,2014-04-24
n5,35,39,2014-04-24,2014-04-25
n5,39,33,2014-04-25,2014-04-26
n5,33,38,2014-04-26,2014-04-28
n5,38,33,2014-04-28,2014-04-29
n5,33,29,2014-04-29,2014-04-30
n5,29,39,2014-04-30,2014-05-01
n5,39,38,2014-05-01,2014-05-02
n5,38,37,2014-05-02,2014-05-03
n5,37,37,2014-05-03,2014-05-05
n5,37,39,2014-05-05,2014-05-06
n5,39,39,2014-05-06,2014-05-07
n5,39,36,2014-05-07,2014-05-08
n5,36,39,2014-05-08,2014-05-09
n5,39,37,2014-05-09,2014-05-10
n5,37,24,2014-05-10,2014-05-12
n5,24,31,2014-05-12,2014-05-13
n5,31,38,2014-05-13,2014-05-14
n5,38,35,2014-05-14,2014-05-15
n5,35,33,2014-05-15,2014-05-16
n5,33,37,2014-05-16,2014-05-17
n5,37,27,2014-05-17,2014-05-19
n5,27,35,2014-05-19,2014-05-20
n5,35,29,2014-05-20,2014-05-21
n5,29,32,2014-05-21,2014-05-22
n5,32,21,2014-05-22,2014-05-23
n5,21,38,2014-05-23,2014-05-24
n5,38,38,2014-05-24,2014-05-26
n5,38,39,2014-05-26,2014-05-27
n5,39,27,2014-05-27,2014-05-28
n5,27,28,2014-05-28,2014-05-29
n5,28,31,2014-05-29,2014-05-30
n5,31,31,2014-05-30,2014-05-31
n5,31,36,2014-05-31,2014-06-02
n5,36,39,2014-06-02,2014-06-03
n5,39,32,2014-06-03,2014-06-04
n5,32,38,2014-06-04,2014-06-05
n5,38,34,2014-06-05,2014-06-06
n5,34,30,2014-06-06,2014-06-07
n5,30,32,2014-06-07,2014-06-09
n5,32,31,2014-06-09,2014-06-10
n5,31,31,2014-06-10,2014-06-11
n5,31,35,2014-06-11,2014-06-12
n5,35,38,2014-06-12,2014-06-13
n5,38,38,2014-06-13,2014-06-14
n5,38,39,2014-06-14,2014-06-16
n5,39,36,2014-06-16,2014-06-17
n5,36,25,2014-06-17,2014-06-18
n5,25,39,2014-06-18,2014-06-19
n5,39,25,2014-06-19,2014-06-20
n5,25,29,2014-06-20,2014-06-21
n5,29,36,2014-06-21,2014-06-23
n5,36,38,2014-06-23,2014-06-24
n5,38,31,2014-06-24,2014-06-25
n5,31,30,2014-06-25,2014-06-26
n5,30,39,2014-06-26,2014-06-27
n5,39,30,2014-06-27,2014-06-28
n5,30,39,2014-06-28,2014-06-30
n5,39,31,2014-06-30,2014-07-01
n5,31,37,2014-07-01,2014-07-02
n5,37,28,2014-07-02,2014-07-03
n5,28,35,2014-07-03,2014-07-04
n5,35,33,2014-07-04,2014-07-05
n5,33,35,2014-07-05,2014-07-07
n5,35,30,2014-07-07,2014-07-08
n5,30,35,2014-07-08,2014-07-09
n5,35,32,2014-07-09,2014-07-10
n5,32,37,2014-07-10,2014-07-11
n5,37,35,2014-07-11,2014-07-12
n5,35,26,2014-07-12,2014-07-14
n5,26,28,2014-07-14,2014-07-15
n5,28,32,2014-07-15,2014-07-16
n5,32,34,2014-07-16,2014-07-17
n5,34,36,2014-07-17,2014-07-18
n5,36,35,2014-07-18,2014-07-19
n5,35,37,2014-07-19,2014-07-21
n5,37,38,2014-07-21,2014-07-22
n5,38,34,2014-07-22,2014-07-23
n5,34,39,2014-07-23,2014-07-24
n5,39,29,2014-07-24,2014-07-25
n5,29,33,2014-07-25,2014-07-26
n5,33,28,2014-07-26,2014-07-28
n5,28,35,2014-07-28,2014-07-29
n5,35,39,2014-07-29,2014-07-30
n5,39,33,2014-07-30,2014-07-31
n5,33,31,2014-07-31,2014-08-01
n5,31,29,2014-08-01,2014-08-02
n5,29,27,2014-08-02,2014-08-04
n5,27,39,2014-08-04,2014-08-05
n5,39,38,2014-08-05,2014-08-06
n5,38,39,2014-08-06,2014-08-07
n5,39,34,2014-08-07,2014-08-08
n5,34,30,2014-08-08,2014-08-09
n5,30,38,2014-08-09,2014-08-11
n5,38,37,2014-08-11,2014-08-12
n5,37,32,2014-08-12,2014-08-13
n5,32,34,2014-08-13,2014-08-14
n5,34,39,2014-08-14,2014-08-15
n5,39,26,2014-08-15,2014-08-16
n5,26,35,2014-08-16,2014-08-18
n5,35,38,2014-08-18,2014-08-19
n5,38,39,2014-08-19,2014-08-20
n5,39,36,2014-08-20,2014-08-21
n5,36,38,2014-08-21,2014-08-22
n5,38,30,2014-08-22,2014-08-23
n5,30,34,2014-08-23,2014-08-25
n5,34,39,2014-08-25,2014-08-26
n5,39,34,2014-08-26,2014-08-27
n5,34,36,2014-08-27,2014-08-28
n5,36,20,2014-08-28,2014-08-29
n5,20,37,2014-08-29,2014-08-30
n5,37,33,2014-08-30,2014-09-01
n5,33,38,2014-09-01,2014-09-02
n5,38,34,2014-09-02,2014-09-03
n5,34,30,2014-09-03,2014-09-04
n5,30,37,2014-09-04,2014-09-05
n5,37,38,2014-09-05,2014-09-06
n5,38,39,2014-09-06,2014-09-08
n5,39,39,2014-09-08,2014-09-09
n5,39,17,2014-09-09,2014-09-10
n5,17,35,2014-09-10,2014-09-11
n5,35,31,2014-09-11,2014-09-12
n5,31,37,2014-09-12,2014-09-13
n5,37,18,2014-09-13,2014-09-15
n5,18,36,2014-09-15,2014-09-16
n5,36,38,2014-09-16,2014-09-17
n5,38,38,2014-09-17,2014-09-18
n5,38,36,2014-09-18,2014-09-19
n5,36,36,2014-09-19,2014-09-20
n5,36,37,2014-09-20,2014-09-22
n5,37,17,2014-09-22,2014-09-23
n5,17,38,2014-09-23,2014-09-24
n5,38,39,2014-09-24,2014-09-25
n5,39,39,2014-09-25,2014-09-26
n5,39,23,2014-09-26,2014-09-27
n5,23,27,2014-09-27,2014-09-29
n5,27,28,2014-09-29,2014-09-30
n5,28,38,2014-09-30,2014-10-01
n5,38,39,2014-10-01,2014-10-02
n5,39,36,2014-10-02,2014-10-03
n5,36,33,2014-10-03,2014-10-04
n5,33,36,2014-10-04,2014-10-06
n5,36,22,2014-10-06,2014-10-07
n5,22,32,2014-10-07,2014-10-08
n5,32,32,2014-10-08,2014-10-09
n5,32,36,2014-10-09,2014-10-10
n5,36,22,2014-10-10,2014-10-11
n5,22,35,2014-10-11,2014-10-13
n5,35,35,2014-10-13,2014-10-14
n5,35,30,2014-10-14,2014-10-15
n5,30,32,2014-10-15,2014-10-16
n5,32,37,2014-10-16,2014-10-17
n5,37,36,2014-10-17,2014-10-18
n5,36,33,2014-10-18,2014-10-20
n5,33,33,2014-10-20,2014-10-21
n5,33,39,2014-10-21,2014-10-22
n5,39,19,2014-10-22,2014-10-23
n5,19,37,2014-10-23,2014-10-24
n5,37,39,2014-10-24,2014-10-25
n5,39,37,2014-10-25,2014-10-27
n5,37,30,2014-10-27,2014-10-28
n5,30,34,2014-10-28,2014-10-29
n5,34,34,2014-10-29,2014-10-30
n5,34,38,2014-10-30,2014-10-31
n5,38,37,2014-10-31,2014-11-01
n5,37,34,2014-11-01,2014-11-03
n5,34,37,2014-11-03,2014-11-04
n5,37,38,2014-11-04,2014-11-05
n5,38,28,2014-11-05,2014-11-06
n5,28,36,2014-11-06,2014-11-07
n5,36,38,2014-11-07,2014-11-08
n5,38,39,2014-11-08,2014-11-10
n5,39,34,2014-11-10,2014-11-11
n5,34,20,2014-11-11,2014-11-12
n5,20,37,2014-11-12,2014-11-13
n5,37,33,2014-11-13,2014-11-14
n5,33,37,2014-11-14,2014-11-15
n5,37,31,2014-11-15,2014-11-17
n5,31,26,2014-11-17,2014-11-18
n5,26,36,2014-11-18,2014-11-19
n5,36,38,2014-11-19,2014-11-20
n5,38,38,2014-11-20,2014-11-21
n5,38,25,2014-11-21,2014-11-22
n5,25,39,2014-11-22,2014-11-24
n5,39,37,2014-11-24,2014-11-25
n5,37,36,2014-11-25,2014-11-26
n5,36,35,2014-11-26,2014-11-27
n5,35,39,2014-11-27,2014-11-28
n5,39,30,2014-11-28,2014-11-29
n5,30,37,2014-11-29,2014-12-01
n5,37,37,2014-12-01,2014-12-02
n5,37,35,2014-12-02,2014-12-03
n5,35,28,2014-12-03,2014-12-04
n5,28,36,2014-12-04,2014-12-05
n5,36,37,2014-12-05,2014-12-06
n5,37,35,2014-12-06,2014-12-08
n5,35,32,2014-12-08,2014-12-09
n5,32,39,2014-12-09,2014-12-10
n5,39,37,2014-12-10,2014-12-11
n5,37,38,2014-12-11,2014-12-12
n5,38,37,2014-12-12,2014-12-13
n5,37,35,2014-12-13,2014-12-15
n5,35,34,2014-12-15,2014-12-16
n5,34,36,2014-12-16,2014-12-17
n5,36,32,2014-12-17,2014-12-18
n5,32,27,2014-12-18,2014-12-19
n5,27,22,2014-12-19,2014-12-20
n5,22,29,2014-12-20,2014-12-22
n5,29,38,2014-12-22,2014-12-23
n5,38,36,2014-12-23,2014-12-24
n5,36,29,2014-12-24,2014-12-25
n5,29,34,2014-12-25,2014-12-26
n5,34,34,2014-12-26,2014-12-27
n5,34,39,2014-12-27,2014-12-29
n5,39,26,2014-12-29,2014-12-30
n5,26,33,2014-12-30,2014-12-31
n5,33,32,2014-12-31,2015-01-01
n5,32,30,2015-01-01,2015-01-02
n5,30,32,2015-01-02,2015-01-03
n5,32,28,2015-01-03,2015-01-05
n5,28,36,2015-01-05,2015-01-06
n5,36,37,2015-01-06,2015-01-07
n5,37,29,2015-01-07,2015-01-08
n5,29,17,2015-01-08,2015-01-09
n5,17,37,2015-01-09,2015-01-10
n5,37,37,2015-01-10,2015-01-12
n5,37,39,2015-01-12,2015-01-13
n5,39,35,2015-01-13,2015-01-14
n5,35,34,2015-01-14,2015-01-15
n5,34,33,2015-01-15,2015-01-16
n5,33,39,2015-01-16,2015-01-17
n5,39,38,2015-01-17,2015-01-19
n5,38,32,2015-01-19,2015-01-20
n5,32,35,2015-01-20,2015-01-21
n5,35,32,2015-01-21,2015-01-22
n5,32,16,2015-01-22,2015-01-23
n5,16,15,2015-01-23,2015-01-24
n5,15,21,2015-01-24,2015-01-26
n5,21,28,2015-01-26,2015-01-27
n5,28,30,2015-01-27,2015-01-28
n5,30,26,2015-01-28,2015-01-29
n5,26,36,2015-01-29,2015-01-30
n5,36,37,2015-01-30,2015-01-31
n5,37,39,2015-01-31,2015-02-02
n5,39,29,2015-02-02,2015-02-03
n5,29,36,2015-02-03,2015-02-04
n5,36,36,2015-02-04,2015-02-05
n5,36,31,2015-02-05,2015-02-06
n5,31,31,2015-02-06,2015-02-07
n5,31,39,2015-02-07,2015-02-09
n5,39,25,2015-02-09,2015-02-10
n5,25,29,2015-02-10,2015-02-11
n5,29,32,2015-02-11,2015-02-12
n5,32,33,2015-02-12,2015-02-13
n5,33,33,2015-02-13,2015-02-14
n5,33,31,2015-02-14,2015-02-16
n5,31,29,2015-02-16,2015-02-17
n5,29,30,2015-02-17,2015-02-18
n5,30,30,2015-02-18,2015-02-19
n5,30,24,2015-02-19,2015-02-20
n5,24,31,2015-02-20,2015-02-21
n5,31,38,2015-02-21,2015-02-23
n5,38,27,2015-02-23,2015-02-24
n5,27,38,2015-02-24,2015-02-25
n5,38,39,2015-02-25,2015-02-26
n5,39,33,2015-02-26,2015-02-27
n5,33,28,2015-02-27,2015-02-28
n5,28,27,2015-02-28,2015-03-02
n5,27,36,2015-03-02,2015-03-03
n5,36,35,2015-03-03,2015-03-04
n5,35,38,2015-03-04,2015-03-05
n5,38,26,2015-03-05,2015-03-06
n5,26,33,2015-03-06,2015-03-07
n5,33,38,2015-03-07,2015-03-09
n5,38,37,2015-03-09,2015-03-10
n5,37,37,2015-03-10,2015-03-11
n5,37,31,2015-03-11,2015-03-12
n5,31,33,2015-03-12,2015-03-13
n5,33,39,2015-03-13,2015-03-14
n5,39,35,2015-03-14,2015-03-16
n5,35,38,2015-03-16,2015-03-17
n5,38,32,2015-03-17,2015-03-18
n5,32,36,2015-03-18,2015-03-19
n5,36,27,2015-03-19,2015-03-20
n5,27,28,2015-03-20,2015-03-21
n5,28,30,2015-03-21,2015-03-23
n5,30,35,2015-03-23,2015-03-24
n5,35,36,2015-03-24,2015-03-25
n5,36,25,2015-03-25,2015-03-26
n5,25,29,2015-03-26,2015-03-27
n5,29,33,2015-03-27,2015-03-28
n5,33,34,2015-03-28,2015-03-30
n5,34,33,2015-03-30,2015-03-31
n5,33,36,2015-03-31,2015-04-01
n5,36,35,2015-04-01,2015-04-02
n5,35,38,2015-04-02,2015-04-03
n5,38,35,2015-04-03,2015-04-04
n5,35,27,2015-04-04,2015-04-06
n5,27,30,2015-04-06,2015-04-07
n5,30,37,2015-04-07,2015-04-08
n5,37,37,2015-04-08,2015-04-09
n5,37,30,2015-04-09,2015-04-10
n5,30,37,2015-04-10,2015-04-11
n5,37,34,2015-04-11,2015-04-13
n5,34,36,2015-04-13,2015-04-14
n5,36,38,2015-04-14,2015-04-15
n5,38,24,2015-04-15,2015-04-16
n5,24,39,2015-04-16,2015-04-17
n5,39,32,2015-04-17,2015-04-18
n5,32,17,2015-04-18,2015-04-20
n5,17,39,2015-04-20,2015-04-21
n5,39,35,2015-04-21,2015-04-22
n5,35,35,2015-04-22,2015-04-23
n5,35,33,2015-04-23,2015-04-24
n5,33,38,2015-04-24,2015-04-25
n5,38,32,2015-04-25,2015-04-27
n5,32,39,2015-04-27,2015-04-28
n5,39,38,2015-04-28,2015-04-29
n5,38,28,2015-04-29,2015-04-30
n5,28,18,2015-04-30,2015-05-01
n5,18,37,2015-05-01,2015-05-02
n5,37,28,2015-05-02,2015-05-04
n5,28,33,2015-05-04,2015-05-05
n5,33,27,2015-05-05,2015-05-06
n5,27,31,2015-05-06,2015-05-07
n5,31,35,2015-05-07,2015-05-08
n5,35,38,2015-05-08,2015-05-09
n5,38,24,2015-05-09,2015-05-11
n5,24,39,2015-05-11,2015-05-12
n5,39,33,2015-05-12,2015-05-13
n5,33,37,2015-05-13,2015-05-14
n5,37,32,2015-05-14,2015-05-15
n5,32,34,2015-05-15,2015-05-16
n5,34,35,2015-05-16,2015-05-18
n5,35,23,2015-05-18,2015-05-19
n5,23,27,2015-05-19,2015-05-20
n5,27,26,2015-05-20,2015-05-21
n5,26,30,2015-05-21,2015-05-22
n5,30,33,2015-05-22,2015-05-23
n5,33,30,2015-05-23,2015-05-25
n5,30,37,2015-05-25,2015-05-26
n5,37,37,2015-05-26,2015-05-27
n5,37,34,2015-05-27,2015-05-28
n5,34,36,2015-05-28,2015-05-29
n5,36,37,2015-05-29,2015-05-30
n5,37,39,2015-05-30,2015-06-01
n5,39,37,2015-06-01,2015-06-02
n5,37,32,2015-06-02,2015-06-03
n5,32,20,2015-06-03,2015-06-04
n5,20,37,2015-06-04,2015-06-05
n5,37,39,2015-06-05,2015-06-06
n5,39,32,2015-06-06,2015-06-08
n5,32,39,2015-06-08,2015-06-09
n5,39,34,2015-06-09,2015-06-10
n5,34,27,2015-06-10,2015-06-11
n5,27,31,2015-06-11,2015-06-12
n5,31,18,2015-06-12,2015-06-13
n5,18,39,2015-06-13,2015-06-15
n5,39,39,2015-06-15,2015-06-16
n5,39,30,2015-06-16,2015-06-17
n5,30,31,2015-06-17,2015-06-18
n5,31,26,2015-06-18,2015-06-19
n5,26,33,2015-06-19,2015-06-20
n5,33,30,2015-06-20,2015-06-22
n5,30,27,2015-06-22,2015-06-23
n5,27,39,2015-06-23,2015-06-24
n5,39,29,2015-06-24,2015-06-25
n5,29,39,2015-06-25,2015-06-26
n5,39,39,2015-06-26,2015-06-27
n5,39,35,2015-06-27,2015-06-29
n5,35,34,2015-06-29,2015-06-30
n5,34,38,2015-06-30,2015-07-01
n5,38,30,2015-07-01,2015-07-02
n5,30,33,2015-07-02,2015-07-03
n5,33,36,2015-07-03,2015-07-04
n5,36,39,2015-07-04,2015-07-06
